video_id,crawl_time,time_since_publish_minutes,view_count,like_count,comment_count,subscriber_count,video_status
pNYv4jeB30M,2026-06-05T21:15:04Z,14.8,36,1,,6620,OK
pNYv4jeB30M,2026-06-05T21:25:06Z,24.9,100,1,,6620,OK
pNYv4jeB30M,2026-06-05T21:35:07Z,34.9,195,2,1,6620,OK
pNYv4jeB30M,2026-06-05T21:45:24Z,45.1,266,2,2,6620,UNPLAYABLE
