video_id,crawl_time,time_since_publish_minutes,view_count,like_count,comment_count,subscriber_count,video_status
Ab6ZprvosS8,2026-05-28T06:57:40Z,169.4,110,4,,704,OK
Ab6ZprvosS8,2026-05-28T07:11:45Z,183.4,110,4,,704,OK
