video_id,crawl_time,time_since_publish_minutes,view_count,like_count,comment_count,subscriber_count,video_status
oTQB7CdBXTc,2026-05-31T06:09:44Z,97.3,1648,94,,86800,OK
oTQB7CdBXTc,2026-05-31T06:45:41Z,133.3,5083,94,,86800,OK
oTQB7CdBXTc,2026-05-31T07:11:15Z,158.8,17393,93,,86800,OK
oTQB7CdBXTc,2026-05-31T07:26:46Z,174.3,22097,93,,86800,OK
oTQB7CdBXTc,2026-05-31T07:44:26Z,192.0,26361,93,,86800,OK
oTQB7CdBXTc,2026-05-31T09:45:48Z,313.4,26695,92,1,86800,UNPLAYABLE
