video_id,crawl_time,time_since_publish_minutes,view_count,like_count,comment_count,subscriber_count,video_status
f6oSyvwySg4,2026-06-01T12:26:48Z,2347.8,32560,567,16,22799,OK
f6oSyvwySg4,2026-06-01T14:27:35Z,2468.5,32587,568,16,22799,UNPLAYABLE
