video_id,crawl_time,time_since_publish_minutes,view_count,like_count,comment_count,subscriber_count,video_status
h47SyP8uo_A,2026-06-03T17:35:27Z,153.2,148,2,,151,OK
h47SyP8uo_A,2026-06-03T17:46:19Z,164.1,159,2,,151,OK
h47SyP8uo_A,2026-06-03T17:57:36Z,175.4,159,2,,151,OK
h47SyP8uo_A,2026-06-03T18:04:07Z,181.9,159,2,,151,OK
h47SyP8uo_A,2026-06-03T20:04:00Z,301.8,159,2,,151,OK
h47SyP8uo_A,2026-06-03T22:03:16Z,421.1,159,2,,151,OK
h47SyP8uo_A,2026-06-04T00:03:52Z,541.6,205,2,,151,OK
h47SyP8uo_A,2026-06-04T02:03:33Z,661.3,205,2,,151,OK
h47SyP8uo_A,2026-06-04T04:04:25Z,782.2,205,2,,151,OK
h47SyP8uo_A,2026-06-04T06:03:36Z,901.4,206,2,,151,OK
h47SyP8uo_A,2026-06-04T08:04:13Z,1022.0,206,2,,151,OK
h47SyP8uo_A,2026-06-04T10:03:13Z,1141.0,208,2,,152,OK
h47SyP8uo_A,2026-06-04T12:04:07Z,1261.9,214,2,,152,OK
h47SyP8uo_A,2026-06-04T14:05:24Z,1383.2,215,2,,152,OK
h47SyP8uo_A,2026-06-04T16:03:50Z,1501.6,215,2,,152,OK
h47SyP8uo_A,2026-06-04T18:03:20Z,1621.1,215,2,,152,OK
h47SyP8uo_A,2026-06-04T20:03:35Z,1741.4,215,2,,152,OK
h47SyP8uo_A,2026-06-04T22:03:07Z,1860.9,217,2,,152,OK
h47SyP8uo_A,2026-06-05T00:03:29Z,1981.3,217,2,,152,OK
h47SyP8uo_A,2026-06-05T02:04:40Z,2102.4,217,2,,152,OK
h47SyP8uo_A,2026-06-05T04:03:33Z,2221.3,217,2,,152,OK
h47SyP8uo_A,2026-06-05T06:04:57Z,2342.7,219,2,,152,OK
h47SyP8uo_A,2026-06-05T08:03:43Z,2461.5,219,2,,152,OK
h47SyP8uo_A,2026-06-05T10:04:20Z,2582.1,219,2,,152,OK
h47SyP8uo_A,2026-06-05T12:04:24Z,2702.2,221,2,,153,OK
h47SyP8uo_A,2026-06-05T14:09:26Z,2827.2,223,2,,153,OK
h47SyP8uo_A,2026-06-05T15:04:58Z,2882.8,223,2,,154,OK
h47SyP8uo_A,2026-06-05T17:04:25Z,3002.2,227,2,,154,OK
h47SyP8uo_A,2026-06-05T19:03:13Z,3121.0,227,2,,154,OK
h47SyP8uo_A,2026-06-05T21:03:15Z,3241.0,227,2,,154,OK
h47SyP8uo_A,2026-06-05T23:03:53Z,3361.7,229,2,,154,OK
h47SyP8uo_A,2026-06-06T01:03:04Z,3480.8,229,2,,154,OK
h47SyP8uo_A,2026-06-06T03:05:47Z,3603.6,229,2,,154,OK
h47SyP8uo_A,2026-06-06T05:03:19Z,3721.1,229,2,,154,OK
h47SyP8uo_A,2026-06-06T07:04:43Z,3842.5,230,2,,154,OK
h47SyP8uo_A,2026-06-06T09:04:41Z,3962.5,230,2,,154,OK
h47SyP8uo_A,2026-06-06T11:04:01Z,4081.8,232,2,,154,OK
h47SyP8uo_A,2026-06-06T13:03:12Z,4201.0,233,2,,154,OK
h47SyP8uo_A,2026-06-06T15:04:23Z,4322.2,233,2,,154,OK
h47SyP8uo_A,2026-06-06T21:06:39Z,4684.4,233,2,,154,OK
